id,price,speed,hd,ram,screen,cores,cd,laptop,trend
3182,3835,34,3,48,17,12,no,no,2
3183,3682,37,3,60,21,12,no,no,1
3184,3142,39,3,20,17,12,no,no,1
3185,1491,18,28,6,15,6,no,no,1
3186,3082,39,5,20,19,24,no,no,5
3187,2351,24,24,14,23,18,no,no,4
3188,2606,17,28,14,21,18,no,no,4
3189,1692,15,20,2,15,8,yes,no,1
3190,2139,22,16,2,19,18,no,no,5
3191,4305,35,1,48,23,16,no,no,2
3192,3649,32,5,36,23,16,no,no,1
3193,1571,23,24,14,19,4,no,no,1
3194,3985,36,5,32,23,20,no,no,5
3195,3232,36,7,44,19,26,yes,no,5
3196,3268,32,7,24,23,28,yes,no,4
3197,2471,19,12,6,23,28,no,no,4
3198,3764,38,3,44,19,16,yes,no,1
3199,654,20,24,2,13,6,no,yes,2
3200,2314,18,20,14,23,16,no,no,2
3201,3936,36,7,20,17,30,yes,no,4
3202,3075,30,5,52,23,22,no,no,5
3203,2926,23,16,10,15,26,no,no,4
3204,3024,38,7,36,15,20,yes,no,4
3205,4223,38,3,48,21,20,no,no,4
3206,2134,22,8,6,21,28,no,no,5
3207,3538,38,5,20,19,14,no,no,1
3208,2857,22,8,10,23,20,no,no,5
3209,3369,38,3,36,15,30,no,no,5
3210,3951,34,1,40,23,18,no,no,4
3211,2805,22,16,10,15,20,no,no,4
3212,1922,17,28,2,23,10,no,no,2
3213,3019,39,5,28,21,20,no,no,5
3214,2823,15,16,2,19,24,no,no,5
3215,4297,38,7,24,19,24,no,no,5
3216,3466,31,5,36,19,16,no,no,2
3217,769,23,8,10,11,4,no,yes,2
3218,3695,32,3,44,15,26,no,no,4
3219,3725,30,3,48,23,24,no,no,4
3220,2488,18,12,6,23,24,yes,no,4
3221,4076,34,3,56,15,28,yes,no,4
3222,1480,22,12,6,23,8,yes,no,1
3223,1082,24,8,14,11,6,no,yes,2
3224,3361,39,3,48,17,24,no,no,4
3225,1479,23,8,14,23,6,no,no,1
3226,4092,31,5,56,15,18,yes,no,5
3227,778,19,20,2,11,4,no,yes,2
3228,3362,31,5,32,19,24,no,no,5
3229,882,17,8,10,11,8,no,yes,1
3230,3619,32,5,56,19,24,no,no,5
3231,3135,33,7,40,17,22,no,no,4
3232,3942,35,5,24,19,14,no,no,1
3233,1378,23,24,2,23,8,no,no,1
3234,780,20,12,2,12,10,yes,no,1
3235,837,18,20,6,13,6,no,yes,2
3236,4349,31,5,40,19,28,no,no,4
3237,3217,39,7,16,23,18,no,no,4
3238,614,18,28,6,11,10,no,yes,2
3239,1241,20,20,6,21,10,no,no,2
3240,3378,31,1,56,19,22,no,no,4
3241,1684,21,16,6,17,6,yes,no,2
3242,3028,33,5,24,17,18,yes,no,4
3243,681,20,28,14,13,10,no,yes,2
3244,2641,23,8,14,19,18,no,no,5
3245,921,20,12,2,12,4,no,yes,2
3246,635,16,28,14,13,8,no,yes,2
3247,1129,15,16,2,12,8,no,yes,2
3248,1234,18,16,14,19,6,no,no,1
3249,2804,19,24,14,17,30,yes,no,5
3250,717,24,20,10,12,10,no,yes,2
3251,3196,36,7,52,21,24,yes,no,4
3252,737,20,20,6,13,4,no,yes,1
3253,1005,24,24,14,12,4,no,yes,2
3254,4327,34,3,24,23,26,no,no,4
3255,2245,18,16,2,15,12,no,no,1
3256,2472,24,24,14,21,20,yes,no,5
3257,1936,24,28,10,23,10,yes,no,2
3258,2029,17,16,2,23,12,no,no,2
3259,2325,15,28,6,19,22,no,no,4
3260,2707,15,8,2,21,18,no,no,5
3261,2700,24,20,10,21,16,yes,no,2
3262,2176,19,12,2,19,14,yes,no,2
3263,951,16,28,2,11,6,no,yes,1
3264,2954,22,20,10,21,30,no,no,4
3265,4284,38,3,52,23,30,yes,no,4
3266,1618,24,8,10,21,6,no,no,1
3267,3583,35,3,36,15,18,no,no,4
3268,4326,35,1,20,17,26,no,no,5
3269,552,22,16,10,12,10,yes,no,2
3270,1447,20,28,2,15,10,no,no,2
3271,1551,23,28,6,15,10,no,no,2
3272,1026,19,20,10,12,4,no,yes,1
3273,3379,34,1,36,15,26,no,no,5
3274,2262,23,20,2,17,18,no,no,5
3275,1133,18,16,6,11,6,no,yes,1
3276,2278,17,20,10,17,28,no,no,5
3277,3935,39,5,60,21,26,no,no,5
3278,2461,24,28,2,15,16,no,no,2
3279,1999,16,12,6,19,6,no,no,1
3280,3862,33,5,48,21,28,no,no,5
3281,1344,17,20,2,21,8,yes,no,2
3282,1622,19,20,2,15,4,no,no,2
3283,2956,17,20,2,21,14,yes,no,2
3284,2940,17,12,10,17,14,yes,no,1
3285,3276,33,3,20,15,26,yes,no,4
3286,3356,37,5,16,15,16,yes,no,1
3287,864,15,24,10,13,10,yes,no,1
3288,2448,23,8,10,21,28,yes,no,5
3289,1137,20,20,10,11,4,no,yes,1
3290,981,15,16,2,11,10,no,yes,2
3291,2164,23,24,6,21,26,yes,no,4
3292,2316,17,16,14,21,20,yes,no,5
3293,2934,24,20,14,21,14,no,no,1
3294,3540,36,3,36,23,18,yes,no,5
3295,3650,34,3,48,19,24,no,no,4
3296,909,20,24,10,11,6,no,yes,1
3297,4158,36,5,44,15,12,no,no,2
3298,3194,31,5,36,23,18,no,no,5
3299,2041,15,8,6,15,20,no,no,4
3300,2112,19,24,6,21,24,yes,no,4
3301,2905,16,16,6,23,16,no,no,1
3302,3967,37,7,60,21,16,no,no,2
3303,3751,35,7,60,17,20,no,no,5
3304,2973,19,24,2,23,28,no,no,4
3305,3403,32,3,16,21,18,no,no,5
3306,4279,31,7,56,21,16,no,no,2
3307,3571,38,3,56,23,24,no,no,5
3308,2238,20,12,2,23,24,no,no,5
3309,2547,17,16,2,21,26,no,no,4
3310,3971,35,7,32,17,14,no,no,1
3311,2929,19,12,2,15,18,no,no,5
3312,1863,18,12,14,21,6,no,no,2
3313,1726,21,20,6,19,4,no,no,1
3314,1729,17,8,6,17,10,no,no,2
3315,1989,18,8,2,19,6,no,no,2
3316,2166,23,8,10,19,28,no,no,5
3317,1991,22,24,10,15,4,no,no,2
3318,2702,16,12,2,17,18,no,no,4
3319,743,18,20,6,13,4,no,yes,1
3320,1721,17,12,10,21,8,no,no,2
3321,1351,23,16,10,19,6,no,no,2
3322,3379,35,7,28,23,28,no,no,4
3323,1200,24,28,14,21,10,yes,no,2
3324,1048,24,28,14,11,10,yes,no,2
3325,2995,16,8,10,19,14,no,no,2
3326,2050,15,12,14,23,12,no,no,1
3327,3094,30,3,24,23,16,no,no,2
3328,2478,24,24,2,21,20,no,no,5
3329,4152,35,3,48,17,18,yes,no,4
3330,4150,36,5,32,17,20,no,no,4
3331,3827,32,7,16,21,18,no,no,4
3332,2416,16,12,14,15,18,yes,no,5
3333,918,24,16,10,11,4,no,yes,2
3334,2221,16,24,10,17,20,no,no,4
3335,2465,15,28,14,21,18,no,no,4
3336,3269,34,7,40,15,16,no,no,2
3337,1529,18,12,2,21,10,no,no,1
3338,2343,24,28,10,17,30,no,no,4
3339,3113,31,3,32,21,28,no,no,4
3340,3803,38,7,44,21,24,no,no,5
3341,2971,20,16,2,21,30,no,no,4
3342,3991,30,5,60,15,18,no,no,4
3343,2820,20,12,10,17,26,yes,no,4
3344,2065,16,16,2,17,26,no,no,5
3345,634,16,12,14,12,8,no,yes,2
3346,2243,22,8,10,17,16,no,no,2
3347,2493,19,24,14,19,28,no,no,5
3348,1779,23,28,6,17,8,no,no,2
3349,2045,19,28,14,19,28,no,no,5
3350,734,15,8,6,13,8,no,yes,1
3351,3695,38,7,16,21,18,no,no,5
3352,2816,19,24,10,21,30,yes,no,5
3353,3635,32,1,16,19,16,no,no,1
3354,1932,17,24,2,23,6,yes,no,2
3355,1355,19,8,2,15,8,no,no,2
3356,4098,36,7,32,17,22,no,no,4
3357,502,18,28,10,12,8,no,yes,2
3358,3130,30,7,48,15,30,no,no,5
3359,2221,20,28,10,19,14,no,no,1
3360,1222,22,16,2,15,8,no,no,1
3361,3208,33,3,56,15,22,yes,no,5
3362,2742,21,12,10,23,18,no,no,5
3363,2002,17,8,6,19,24,no,no,5
3364,1932,21,20,6,15,6,yes,no,2
3365,2820,22,20,10,19,24,yes,no,4
3366,3213,31,1,60,17,12,no,no,1
3367,2427,20,8,2,15,24,no,no,4
3368,3564,39,3,52,19,14,yes,no,2
3369,4072,32,5,16,21,14,yes,no,1
3370,2408,23,20,14,19,12,yes,no,1
3371,1906,21,20,10,17,10,no,no,2
3372,1721,18,16,6,19,6,no,no,2
3373,2830,17,28,10,17,12,no,no,1
3374,2315,23,24,6,17,12,no,no,1
3375,4233,37,5,52,21,28,no,no,4
3376,4115,32,5,52,17,14,no,no,2
3377,2900,22,24,10,17,30,yes,no,4
3378,3124,35,7,48,21,22,yes,no,5
3379,1032,23,24,14,12,4,yes,no,1
3380,3783,38,7,16,17,12,no,no,1
3381,1616,17,28,6,15,8,yes,no,1
3382,1248,23,12,2,15,10,yes,no,1
3383,2617,22,24,2,17,30,no,no,4
3384,2992,15,12,14,21,30,yes,no,5
3385,1764,19,20,10,17,10,yes,no,1
3386,1052,19,20,10,11,6,yes,no,1
3387,4340,38,1,48,19,20,yes,no,5
3388,2188,21,8,6,17,18,yes,no,4
3389,1749,21,16,2,15,6,no,no,2
3390,3292,38,1,56,23,20,yes,no,5
3391,2486,19,28,2,21,12,no,no,2
3392,2590,17,12,2,17,26,no,no,4
3393,625,22,20,14,12,4,no,yes,2
3394,2310,20,12,14,17,22,no,no,4
3395,4080,34,7,16,15,16,yes,no,1
3396,1523,22,24,2,23,10,no,no,2
3397,2423,15,8,14,21,18,no,no,5
3398,1663,23,28,14,17,4,no,no,1
3399,2261,18,8,10,23,26,no,no,5
3400,3806,38,1,20,23,26,no,no,5
3401,3160,38,7,40,15,30,yes,no,5
3402,997,22,12,14,12,4,no,yes,2
3403,559,18,12,2,13,6,no,yes,2
3404,3000,37,7,20,17,14,yes,no,1
3405,2871,15,8,2,17,24,no,no,5
3406,890,20,8,10,12,4,no,yes,1
3407,3224,36,5,60,15,24,yes,no,4
3408,3784,33,7,60,19,24,yes,no,5
3409,748,20,28,6,12,10,yes,no,2
3410,889,19,20,2,12,4,no,yes,1
3411,1317,21,8,14,21,4,no,no,1
3412,2599,22,8,6,17,18,no,no,4
3413,3215,37,5,52,19,18,no,no,5
3414,1427,15,8,14,17,6,no,no,1
3415,1442,19,24,2,23,8,no,no,2
3416,3222,37,7,32,19,28,no,no,4
3417,2669,19,16,6,23,28,no,no,5
3418,4271,38,1,40,17,26,no,no,4
3419,3695,34,5,56,21,22,no,no,4
3420,1942,17,24,6,19,8,no,no,1
3421,4086,31,1,52,21,20,no,no,5
3422,2192,19,24,6,23,24,yes,no,5
3423,905,24,20,10,11,8,no,yes,2
3424,711,23,28,14,11,10,no,yes,1
3425,4206,33,1,36,19,12,no,no,2
3426,4329,31,7,28,23,22,no,no,5
3427,2549,22,8,10,23,26,no,no,5
3428,1041,16,12,14,13,6,no,yes,1
3429,3221,32,7,24,21,18,no,no,4
3430,3278,36,3,24,15,16,no,no,1
3431,808,17,20,14,13,6,yes,no,2
3432,3195,33,7,24,15,26,no,no,4
3433,1999,19,16,14,21,6,no,no,1
3434,3875,35,3,60,17,24,no,no,5
3435,4092,39,7,56,21,16,yes,no,1
3436,3556,38,5,32,17,26,yes,no,5
3437,2280,16,20,10,21,18,yes,no,4
3438,3739,30,3,44,23,14,no,no,1
3439,3001,38,5,60,17,18,no,no,4
3440,807,22,16,6,13,6,no,yes,1
3441,2310,18,8,2,15,22,no,no,4
3442,3544,36,1,36,23,12,yes,no,1
3443,1215,16,20,6,19,10,no,no,1
3444,4264,36,7,24,15,28,yes,no,4
3445,816,22,16,6,11,6,yes,no,1
3446,1817,20,16,2,21,6,no,no,2
3447,2655,24,8,6,17,20,no,no,4
3448,1937,15,12,6,19,6,no,no,2
3449,4184,37,1,32,17,18,yes,no,4
3450,3025,38,1,60,17,26,no,no,5
3451,3903,32,1,24,21,20,no,no,5
3452,3831,38,3,20,19,12,no,no,2
3453,592,18,12,2,12,6,yes,no,2
3454,3450,33,1,20,19,28,no,no,4
3455,1021,21,28,2,11,6,no,yes,1
3456,3313,34,5,44,23,30,no,no,4
3457,3034,38,1,28,23,18,no,no,4
3458,1041,18,20,6,11,10,no,yes,2
3459,4006,38,7,32,15,18,no,no,4
3460,1114,18,24,10,13,4,no,yes,1
3461,2478,18,24,6,15,22,no,no,5
3462,3444,34,3,40,23,26,yes,no,5
3463,654,18,28,14,12,8,no,yes,1
3464,945,16,16,6,13,4,no,yes,2
3465,3774,33,7,48,23,26,no,no,5
3466,764,20,24,10,11,8,yes,no,2
3467,1721,16,24,14,17,10,no,no,2
3468,3636,31,1,48,23,20,yes,no,4
3469,2990,17,12,14,17,20,no,no,4
3470,1383,16,12,6,19,8,no,no,2
3471,921,17,12,14,13,4,no,yes,2
3472,4162,39,3,16,17,20,no,no,5
3473,671,23,24,14,12,8,no,yes,2
3474,2902,23,12,6,19,28,no,no,5
3475,1276,24,12,14,17,4,yes,no,2
3476,1023,22,12,10,13,10,no,yes,2
3477,3386,35,1,60,17,16,no,no,1
3478,2860,18,28,10,23,16,yes,no,1
3479,2436,21,24,14,19,18,yes,no,5
3480,4298,38,7,32,23,12,no,no,2
3481,1740,15,28,14,23,4,yes,no,1
3482,1885,23,28,14,21,6,no,no,2
3483,1030,19,8,14,12,8,no,yes,2
3484,2826,21,28,10,17,18,no,no,5
3485,1919,19,12,14,23,8,no,no,1
3486,932,23,12,10,11,4,yes,no,1
3487,1262,20,28,14,19,6,no,no,2
3488,3366,32,3,56,23,16,no,no,2
3489,3524,32,1,24,23,30,yes,no,4
3490,4119,35,3,24,21,12,no,no,2
3491,3189,34,7,60,21,12,no,no,1
3492,1949,24,28,2,17,6,no,no,2
3493,2625,18,8,10,19,16,no,no,1
3494,3810,35,1,36,23,18,no,no,5
3495,658,20,24,6,13,8,no,yes,2
3496,4187,37,1,36,15,22,no,no,4
3497,2201,20,16,14,15,18,no,no,5
3498,878,15,20,6,13,4,no,yes,1
3499,1970,15,28,10,15,6,no,no,2
3500,2604,15,16,14,19,30,yes,no,5
3501,2043,15,12,14,19,22,no,no,5
3502,3068,35,3,52,15,30,yes,no,4
3503,2939,24,12,2,21,20,no,no,4
3504,4315,30,5,48,19,20,no,no,5
3505,2861,21,28,6,21,24,no,no,4
3506,1634,20,24,6,19,6,no,no,2
3507,4276,32,3,32,15,20,yes,no,4
3508,792,16,24,6,12,8,yes,no,1
3509,2118,19,12,14,21,20,no,no,5
3510,735,16,16,14,11,8,no,yes,1
3511,2783,22,12,2,23,26,no,no,5
3512,1538,22,12,6,15,8,no,no,2
3513,1573,21,20,6,21,10,no,no,2
3514,642,24,12,6,11,8,no,yes,1
3515,1452,16,28,2,15,4,yes,no,1
3516,3221,32,1,36,19,20,no,no,5
3517,2798,19,24,14,23,30,no,no,5
3518,1009,19,12,14,11,4,no,yes,1
3519,616,22,28,2,11,10,yes,no,1
3520,3391,38,1,28,17,14,no,no,1
3521,2181,18,16,2,15,30,no,no,4
3522,1162,24,8,6,11,8,no,yes,2
3523,2912,17,8,6,19,22,yes,no,4
3524,3596,38,1,20,21,24,yes,no,4
3525,3662,32,7,52,15,16,no,no,2
3526,1955,23,20,14,21,10,no,no,2
3527,2267,16,28,14,15,16,no,no,2
3528,1535,24,12,2,19,10,no,no,1
3529,2921,24,16,10,19,28,no,no,4
3530,3030,33,7,48,15,12,no,no,2
3531,3470,37,3,40,17,26,no,no,4
3532,3400,30,7,28,15,28,yes,no,5
3533,2256,15,16,10,19,12,yes,no,1
3534,1129,16,20,2,13,8,no,yes,2
3535,1770,21,24,6,15,6,no,no,1
3536,1415,20,28,2,17,10,no,no,1
3537,1031,24,28,14,12,4,no,yes,1
3538,1622,21,24,14,17,8,no,no,1
3539,4028,38,7,28,17,28,yes,no,5
3540,929,21,24,2,13,10,no,yes,1
3541,1404,19,24,14,23,6,yes,no,1
3542,1659,16,28,10,15,6,no,no,2
3543,1832,22,24,10,19,10,yes,no,2
3544,538,17,12,2,13,6,no,yes,1
3545,3764,34,7,56,23,22,yes,no,4
3546,1077,21,28,6,12,6,no,yes,1
3547,2004,18,8,6,21,30,yes,no,4
3548,936,24,24,6,11,4,yes,no,1
3549,566,23,16,6,12,10,no,yes,1
3550,528,18,20,6,13,8,yes,no,1
3551,1579,21,28,14,17,4,no,no,2
3552,2150,18,8,2,17,24,no,no,5
3553,2446,19,16,2,23,16,no,no,1
3554,2671,15,20,14,23,26,no,no,4
3555,2387,20,24,14,17,24,no,no,4
3556,3971,38,1,28,23,12,no,no,2
3557,836,17,12,2,11,4,yes,no,2
3558,801,18,16,6,11,8,no,yes,1
3559,536,15,8,10,13,4,yes,no,2
3560,4253,35,3,36,23,30,no,no,5
3561,2931,19,8,10,19,16,no,no,2
3562,2648,21,16,10,19,20,yes,no,5
3563,934,22,24,10,11,6,no,yes,1
3564,4131,39,7,56,17,18,no,no,4
3565,1874,22,20,10,15,8,no,no,2
3566,3589,36,5,56,19,22,no,no,5
3567,3217,36,5,24,23,28,no,no,4
3568,3742,32,3,32,17,18,no,no,5
3569,2507,18,16,10,17,16,no,no,1
3570,1356,18,16,2,17,6,yes,no,2
3571,1442,17,20,10,17,4,no,no,1
3572,588,18,8,10,12,6,yes,no,1
3573,3363,36,5,36,15,22,no,no,4
3574,1165,15,28,14,12,6,no,yes,2
3575,2140,22,12,10,19,26,yes,no,4
3576,4236,34,3,56,15,20,yes,no,4
3577,2659,22,24,2,23,26,no,no,5
3578,1878,16,28,10,15,4,no,no,2
3579,2710,16,16,6,17,14,no,no,2
3580,4060,39,5,60,19,22,yes,no,4
3581,4178,31,1,52,19,22,no,no,5
3582,2847,20,20,14,21,20,no,no,5
3583,1534,20,12,2,21,6,no,no,2
3584,1381,15,24,6,17,8,no,no,2
3585,1869,23,8,2,21,8,no,no,1
3586,4209,31,3,16,19,20,no,no,4
3587,1241,16,28,10,23,10,no,no,2
3588,4079,31,1,56,21,12,no,no,1
3589,529,17,24,6,12,8,no,yes,1
3590,2109,23,20,2,23,20,no,no,4
3591,1582,21,20,2,15,8,no,no,1
3592,4057,35,5,28,19,22,no,no,5
3593,3382,39,5,28,23,24,no,no,5
3594,2245,19,8,14,19,24,no,no,5
3595,2904,23,28,6,21,14,yes,no,2
3596,601,22,8,2,11,6,no,yes,1
3597,551,18,28,14,12,8,no,yes,1
3598,3093,35,1,60,23,18,no,no,5
3599,2246,15,12,10,15,28,no,no,5
3600,880,22,16,2,11,10,yes,no,1
3601,2525,23,12,2,19,18,no,no,5
3602,2275,21,12,10,21,18,no,no,5
3603,1094,21,24,2,11,6,no,yes,2
3604,3022,35,5,60,15,16,no,no,2
3605,2713,24,8,6,19,28,no,no,5
3606,1446,22,16,6,15,4,no,no,1
3607,1979,15,16,10,19,4,no,no,1
3608,3833,36,1,24,21,28,no,no,5
3609,3077,32,3,20,15,22,no,no,5
3610,3866,37,7,16,19,16,no,no,2
3611,1203,19,20,14,17,10,no,no,1
3612,1554,20,12,10,21,6,no,no,2
3613,2383,21,16,6,19,14,no,no,1
3614,2196,24,12,14,17,20,yes,no,5
3615,2303,24,16,2,19,22,no,no,4
3616,2080,20,8,6,21,12,yes,no,1
3617,1105,16,20,2,11,6,no,yes,2
3618,1047,15,20,6,12,10,no,yes,1
3619,2321,16,20,14,23,26,no,no,5
3620,504,24,12,2,12,8,yes,no,2
3621,1830,15,28,6,17,10,no,no,2
3622,3293,30,1,24,21,18,no,no,5
3623,4147,36,7,52,17,28,no,no,5
3624,1198,22,8,14,13,4,no,yes,2
3625,2702,15,28,6,15,28,no,no,5
3626,3442,33,3,36,21,30,no,no,5
3627,2389,24,16,2,21,26,no,no,5
3628,3664,31,3,48,23,18,yes,no,5
3629,4287,31,7,52,23,14,no,no,1
3630,3162,38,5,40,21,26,no,no,5
3631,3734,37,1,24,21,18,no,no,4
3632,1347,20,8,6,19,6,no,no,1
3633,4337,36,3,48,17,16,no,no,2
3634,3196,31,1,24,21,12,yes,no,1
3635,2812,21,20,14,17,18,yes,no,5
3636,2663,21,28,6,17,22,no,no,4
3637,2797,16,8,2,15,22,no,no,5
3638,4192,37,7,52,23,28,yes,no,5
3639,3808,36,3,56,23,16,yes,no,2
3640,3285,36,3,40,15,26,no,no,4
3641,3336,39,5,44,23,28,yes,no,5
3642,2809,24,20,10,23,14,no,no,1
3643,782,18,28,6,11,4,no,yes,2
3644,706,22,28,10,13,6,no,yes,2
3645,1153,20,28,10,12,4,no,yes,2
3646,1409,24,20,10,21,8,no,no,2
3647,3252,30,7,44,21,22,yes,no,4
3648,4286,35,5,52,19,12,no,no,2
3649,2818,21,20,10,17,12,no,no,1
3650,1740,23,28,14,15,10,yes,no,1
3651,3720,34,5,28,23,12,yes,no,1
3652,2810,21,16,10,17,20,no,no,4
3653,2875,18,20,10,23,22,no,no,5
3654,2828,21,12,2,15,22,yes,no,5
3655,1557,15,20,6,15,10,no,no,1
3656,1663,22,8,2,17,6,no,no,1
3657,3866,32,7,28,19,12,no,no,2
3658,2755,15,20,2,21,18,no,no,5
3659,3718,34,7,60,19,14,no,no,1
3660,1253,19,12,14,23,4,no,no,2
3661,3308,37,7,56,21,22,yes,no,4
3662,1535,23,20,10,23,8,no,no,1
3663,3241,38,5,44,15,26,no,no,4
3664,754,20,28,14,11,10,no,yes,1
3665,4005,30,7,44,23,26,no,no,5
3666,1746,19,20,14,23,6,no,no,1
3667,1258,18,24,14,21,10,no,no,1
3668,1255,20,24,14,21,8,no,no,1
3669,3645,38,3,32,23,24,no,no,4
3670,3501,39,5,16,15,20,no,no,5
3671,2161,22,8,14,19,12,no,no,2
3672,2640,16,8,2,21,12,yes,no,1
3673,2989,18,24,10,23,18,no,no,5
3674,1182,24,24,14,11,6,no,yes,1
3675,4335,35,1,60,21,14,no,no,1
3676,2703,15,16,10,15,12,no,no,1
3677,2056,16,8,10,17,12,yes,no,2
3678,2151,23,12,6,15,26,no,no,5
3679,1993,20,12,2,15,4,no,no,1
3680,2263,15,28,6,23,26,no,no,4
3681,2951,16,12,2,23,20,no,no,4
3682,2797,19,8,6,15,12,no,no,1
3683,2773,22,8,2,19,26,no,no,4
3684,2074,19,8,2,17,18,no,no,5
3685,3318,38,7,36,15,26,no,no,4
3686,2536,19,24,6,21,30,yes,no,4
3687,1724,17,16,10,17,8,yes,no,2
3688,3012,38,5,40,21,18,yes,no,5
3689,2262,23,24,2,23,14,no,no,2
3690,857,19,16,10,11,4,no,yes,1
3691,988,19,24,10,12,4,yes,no,2
3692,2795,15,24,2,15,26,no,no,4
3693,2318,20,12,10,23,28,no,no,4
3694,889,24,20,2,11,8,no,yes,1
3695,2308,16,28,10,19,18,yes,no,4
3696,3314,33,1,32,17,22,no,no,4
3697,2695,20,8,10,15,30,no,no,5
3698,2442,24,12,10,19,26,no,no,5
3699,2358,20,28,10,17,24,no,no,4
3700,3124,36,5,36,23,22,yes,no,4
3701,2958,19,20,6,23,12,no,no,2
3702,2659,16,8,10,21,18,no,no,5
3703,2255,16,24,10,19,24,no,no,5
3704,2251,19,8,14,19,22,no,no,4
3705,1975,16,20,10,17,6,no,no,1
3706,2679,24,16,10,19,14,no,no,1
3707,871,23,20,6,13,4,no,yes,1
3708,3100,32,5,48,21,22,yes,no,5
3709,1784,21,24,10,19,6,yes,no,1
3710,2108,24,28,6,17,22,yes,no,4
3711,2032,18,28,10,21,28,yes,no,4
3712,2820,22,28,2,17,16,yes,no,2
3713,4239,30,7,20,19,18,no,no,5
3714,3091,35,7,32,15,20,no,no,4
3715,4270,38,3,40,19,26,no,no,4
3716,3121,35,1,28,15,16,no,no,1
3717,3021,32,3,28,23,14,no,no,2
3718,1500,19,20,10,23,8,yes,no,2
3719,703,16,24,2,12,6,no,yes,1
3720,2442,18,16,14,15,16,no,no,2
3721,2829,22,16,6,15,12,no,no,2
3722,1641,22,28,2,21,4,no,no,2
3723,1290,22,12,10,23,8,no,no,2
3724,3531,37,3,36,21,12,no,no,1
3725,3259,39,1,16,15,26,no,no,5
3726,3924,32,5,60,15,14,yes,no,2
3727,1812,19,12,2,17,8,yes,no,2
3728,2308,23,24,14,23,26,yes,no,5
3729,942,24,12,14,12,8,no,yes,1
3730,1181,17,28,10,13,8,no,yes,2
3731,3182,35,5,44,23,20,no,no,4
3732,3008,36,7,32,21,16,yes,no,2
3733,3145,32,5,16,21,28,no,no,4
3734,1413,18,28,6,17,10,no,no,2
3735,2430,20,20,10,21,22,no,no,5
3736,1406,21,24,2,19,10,no,no,1
3737,1336,15,12,6,21,4,yes,no,2
3738,1643,18,20,6,19,6,no,no,1
3739,4318,36,7,32,23,22,no,no,5
3740,728,21,12,2,13,10,yes,no,1
3741,2927,18,16,10,21,26,no,no,4
3742,1261,23,8,2,19,10,no,no,1
3743,2739,21,8,6,15,24,no,no,4
3744,4186,35,7,36,23,22,no,no,5
3745,3966,38,5,40,21,28,no,no,5
3746,3107,37,3,56,21,26,no,no,4
3747,1689,20,24,10,15,10,no,no,1
3748,2045,24,8,2,15,16,no,no,2
3749,1214,24,20,2,17,6,no,no,1
3750,1241,16,16,14,21,8,no,no,1
3751,509,21,20,10,13,6,no,yes,2
3752,2289,24,28,10,15,12,no,no,1
3753,3712,36,7,44,21,12,yes,no,1
3754,2127,23,12,14,19,18,no,no,5
3755,3356,39,7,24,15,28,yes,no,5
3756,1668,20,28,2,17,6,yes,no,1
3757,4060,36,5,20,21,14,yes,no,2
3758,1543,19,12,6,19,10,no,no,1
3759,2294,24,16,2,19,24,no,no,4
3760,4003,37,5,20,21,22,no,no,4
3761,1392,24,8,10,23,6,yes,no,2
3762,2068,22,20,6,23,12,yes,no,1
3763,2617,20,12,6,19,12,no,no,1
3764,3930,31,3,28,19,28,no,no,4
3765,1026,20,8,2,11,6,no,yes,1
3766,785,24,28,14,13,8,no,yes,2
3767,1692,21,16,2,17,6,yes,no,1
3768,542,18,28,10,13,10,no,yes,1
3769,943,15,20,14,12,8,no,yes,1
3770,3807,37,7,48,23,28,no,no,5
3771,1872,22,16,2,21,4,yes,no,1
3772,3392,35,1,52,19,16,yes,no,1
3773,3925,36,1,44,17,26,no,no,5
3774,1285,15,20,10,21,6,no,no,2
3775,1493,21,12,2,19,4,no,no,1
3776,3767,37,3,20,21,28,no,no,4
3777,3567,31,7,48,15,28,no,no,4
3778,3265,36,5,40,21,14,no,no,2
3779,1413,19,8,10,15,6,no,no,2
3780,3237,32,1,16,23,18,no,no,4
3781,634,24,24,6,11,6,no,yes,1
3782,1743,24,20,6,17,10,no,no,1
3783,4272,32,3,56,21,20,yes,no,5
3784,1319,20,8,14,17,6,no,no,2
3785,2207,24,20,6,23,18,no,no,4
3786,1481,18,12,6,17,10,no,no,1
3787,2148,20,16,2,19,24,yes,no,5
3788,920,23,20,10,13,10,yes,no,1
3789,2106,20,28,2,17,22,no,no,4
3790,1692,22,16,2,17,10,yes,no,1
3791,688,23,16,10,13,6,yes,no,1
3792,2852,20,24,2,19,14,yes,no,1
3793,3946,35,3,20,15,14,no,no,2
3794,3922,36,5,28,21,30,no,no,5
3795,3546,32,3,32,21,18,no,no,4
3796,1831,23,24,10,17,8,no,no,2
3797,3416,30,7,48,19,22,yes,no,4
3798,3060,39,5,28,19,22,yes,no,4
3799,2266,18,24,2,17,12,no,no,1
3800,2194,20,8,6,15,16,no,no,1
3801,1036,16,28,2,12,8,yes,no,2
3802,3170,36,5,40,21,24,no,no,4
3803,3490,34,1,24,15,30,no,no,4
3804,3628,31,5,56,23,28,yes,no,4
3805,3666,35,7,60,15,14,no,no,2
3806,3955,32,1,56,15,22,no,no,4
3807,1834,18,24,10,17,10,no,no,2
3808,2360,16,20,10,23,16,yes,no,1
